StudentID,Name,PhysicsMarks,ChemistryMarks,MathematicsMarks,PCM Average,CETMarks
5177,Student_5177,83,56,74,71,76
5178,Student_5178,61,84,76,73.66666667,76
5179,Student_5179,77,61,75,71,61
5180,Student_5180,84,82,67,77.66666667,86
5181,Student_5181,74,53,53,60,66
5182,Student_5182,63,100,99,87.33333333,98
5183,Student_5183,57,67,80,68,96
5184,Student_5184,74,58,61,64.33333333,76
5185,Student_5185,51,94,70,71.66666667,50
5186,Student_5186,85,76,87,82.66666667,98
5187,Student_5187,68,60,89,72.33333333,94
5188,Student_5188,96,66,67,76.33333333,86
5189,Student_5189,90,76,88,84.66666667,84
5190,Student_5190,51,97,73,73.66666667,80
5191,Student_5191,92,65,76,77.66666667,76
5192,Student_5192,77,52,99,76,88
5193,Student_5193,65,76,57,66,73
5194,Student_5194,65,72,50,62.33333333,57
5195,Student_5195,91,62,63,72,58
5196,Student_5196,63,66,62,63.66666667,71
5197,Student_5197,56,71,94,73.66666667,61
5198,Student_5198,82,69,71,74,66
5199,Student_5199,78,55,86,73,80
5200,Student_5200,56,99,74,76.33333333,80
5201,Student_5201,64,69,95,76,80
5202,Student_5202,81,85,54,73.33333333,52
5203,Student_5203,56,69,86,70.33333333,58
5204,Student_5204,83,56,91,76.66666667,97
5205,Student_5205,96,69,98,87.66666667,77
5206,Student_5206,76,80,76,77.33333333,79
5207,Student_5207,82,99,83,88,64
5208,Student_5208,96,93,98,95.66666667,100
5209,Student_5209,81,78,61,73.33333333,94
5210,Student_5210,57,57,66,60,76
5211,Student_5211,99,59,89,82.33333333,100
5212,Student_5212,89,79,61,76.33333333,87
5213,Student_5213,51,80,92,74.33333333,97
5214,Student_5214,55,67,95,72.33333333,90
5215,Student_5215,87,57,57,67,59
5216,Student_5216,77,99,79,85,89
5217,Student_5217,88,50,61,66.33333333,65
5218,Student_5218,95,72,82,83,75
5219,Student_5219,73,79,50,67.33333333,99
5220,Student_5220,62,85,74,73.66666667,92
5221,Student_5221,59,99,86,81.33333333,77
5222,Student_5222,79,79,97,85,65
5223,Student_5223,79,62,80,73.66666667,79
5224,Student_5224,63,74,62,66.33333333,86
5225,Student_5225,73,86,78,79,83
5226,Student_5226,74,96,88,86,58
5227,Student_5227,59,98,100,85.66666667,77
5228,Student_5228,54,96,81,77,99
5229,Student_5229,87,59,53,66.33333333,88
5230,Student_5230,61,80,60,67,52
5231,Student_5231,72,66,58,65.33333333,66
5232,Student_5232,74,59,78,70.33333333,55
5233,Student_5233,87,78,75,80,66
5234,Student_5234,90,80,96,88.66666667,63
5235,Student_5235,90,70,61,73.66666667,66
5236,Student_5236,84,82,54,73.33333333,74
5237,Student_5237,96,65,79,80,56
5238,Student_5238,83,100,77,86.66666667,57
5239,Student_5239,63,88,66,72.33333333,94
5240,Student_5240,83,94,88,88.33333333,70
5241,Student_5241,57,62,57,58.66666667,75
5242,Student_5242,62,100,76,79.33333333,73
5243,Student_5243,59,65,99,74.33333333,66
5244,Student_5244,96,61,77,78,76
5245,Student_5245,79,61,99,79.66666667,88
5246,Student_5246,62,79,78,73,70
5247,Student_5247,98,69,65,77.33333333,84
5248,Student_5248,85,89,68,80.66666667,62
5249,Student_5249,84,76,80,80,100
5250,Student_5250,51,60,69,60,81
5251,Student_5251,67,92,82,80.33333333,51
5252,Student_5252,93,100,77,90,55
5253,Student_5253,98,83,58,79.66666667,85
5254,Student_5254,59,89,54,67.33333333,95
5255,Student_5255,66,78,77,73.66666667,59
5256,Student_5256,53,50,89,64,100
5257,Student_5257,91,63,51,68.33333333,93
5258,Student_5258,72,60,67,66.33333333,98
5259,Student_5259,97,73,59,76.33333333,75
5260,Student_5260,70,85,84,79.66666667,70
5261,Student_5261,74,71,72,72.33333333,93
5262,Student_5262,83,92,50,75,76
5263,Student_5263,70,50,78,66,70
5264,Student_5264,71,58,82,70.33333333,85
5265,Student_5265,86,88,85,86.33333333,94
5266,Student_5266,94,81,84,86.33333333,52
5267,Student_5267,62,77,85,74.66666667,62
5268,Student_5268,76,82,65,74.33333333,67
5269,Student_5269,52,79,99,76.66666667,71
5270,Student_5270,72,95,74,80.33333333,88
5271,Student_5271,96,63,78,79,85
5272,Student_5272,69,73,56,66,50
5273,Student_5273,68,75,66,69.66666667,61
5274,Student_5274,84,55,58,65.66666667,65
5275,Student_5275,81,58,67,68.66666667,100
5276,Student_5276,53,68,84,68.33333333,79
5277,Student_5277,50,59,52,53.66666667,77
5278,Student_5278,77,88,58,74.33333333,87
5279,Student_5279,98,100,61,86.33333333,99
5280,Student_5280,96,97,90,94.33333333,54
5281,Student_5281,72,84,98,84.66666667,94
5282,Student_5282,53,93,57,67.66666667,51
5283,Student_5283,82,70,75,75.66666667,68
5284,Student_5284,61,85,70,72,64
5285,Student_5285,98,92,93,94.33333333,56
5286,Student_5286,74,80,88,80.66666667,84
5287,Student_5287,78,85,98,87,52
5288,Student_5288,90,71,99,86.66666667,81
5289,Student_5289,59,97,73,76.33333333,97
5290,Student_5290,52,87,84,74.33333333,51
5291,Student_5291,64,73,86,74.33333333,62
5292,Student_5292,60,82,51,64.33333333,94
5293,Student_5293,54,83,98,78.33333333,95
5294,Student_5294,59,50,73,60.66666667,84
5295,Student_5295,95,70,99,88,77
5296,Student_5296,76,69,96,80.33333333,67
5297,Student_5297,93,65,54,70.66666667,85
5298,Student_5298,58,67,91,72,65
5299,Student_5299,87,75,94,85.33333333,77
5300,Student_5300,90,65,63,72.66666667,86
5301,Student_5301,84,54,94,77.33333333,63
5302,Student_5302,94,58,64,72,93
5303,Student_5303,88,73,84,81.66666667,63
5304,Student_5304,77,52,82,70.33333333,90
5305,Student_5305,98,87,98,94.33333333,74
5306,Student_5306,99,96,83,92.66666667,61
5307,Student_5307,69,75,66,70,81
5308,Student_5308,85,94,52,77,90
5309,Student_5309,86,100,56,80.66666667,92
5310,Student_5310,60,87,70,72.33333333,74
5311,Student_5311,99,72,89,86.66666667,72
5312,Student_5312,68,72,88,76,84
5313,Student_5313,54,77,52,61,79
5314,Student_5314,74,53,100,75.66666667,68
5315,Student_5315,65,57,59,60.33333333,65
5316,Student_5316,99,60,76,78.33333333,60
5317,Student_5317,80,67,98,81.66666667,88
5318,Student_5318,63,87,91,80.33333333,60
5319,Student_5319,66,56,85,69,64
5320,Student_5320,90,89,89,89.33333333,74
5321,Student_5321,95,50,69,71.33333333,97
5322,Student_5322,61,53,85,66.33333333,52
5323,Student_5323,84,65,62,70.33333333,64
5324,Student_5324,67,94,51,70.66666667,97
5325,Student_5325,56,66,74,65.33333333,86
5326,Student_5326,74,65,77,72,81
5327,Student_5327,79,50,50,59.66666667,76
5328,Student_5328,79,82,60,73.66666667,93
5329,Student_5329,52,50,85,62.33333333,78
5330,Student_5330,61,61,53,58.33333333,99
5331,Student_5331,96,74,75,81.66666667,80
5332,Student_5332,90,77,77,81.33333333,71
5333,Student_5333,67,99,75,80.33333333,81
5334,Student_5334,89,67,61,72.33333333,67
5335,Student_5335,59,80,66,68.33333333,72
5336,Student_5336,93,69,72,78,55
5337,Student_5337,76,94,58,76,78
5338,Student_5338,70,77,84,77,63
5339,Student_5339,54,62,70,62,69
5340,Student_5340,92,60,50,67.33333333,100
5341,Student_5341,52,59,79,63.33333333,51
5342,Student_5342,89,59,81,76.33333333,50
5343,Student_5343,69,95,87,83.66666667,73
5344,Student_5344,57,86,77,73.33333333,92
5345,Student_5345,81,75,88,81.33333333,63
5346,Student_5346,82,78,61,73.66666667,83
5347,Student_5347,54,69,96,73,61
5348,Student_5348,77,53,58,62.66666667,61
5349,Student_5349,74,81,90,81.66666667,63
5350,Student_5350,92,72,84,82.66666667,53
5351,Student_5351,58,95,58,70.33333333,93
5352,Student_5352,94,79,79,84,56
5353,Student_5353,76,82,85,81,74
5354,Student_5354,88,82,73,81,77
5355,Student_5355,77,88,78,81,79
5356,Student_5356,84,79,86,83,67
5357,Student_5357,93,100,97,96.66666667,64
5358,Student_5358,62,97,71,76.66666667,97
5359,Student_5359,97,80,73,83.33333333,79
5360,Student_5360,58,91,93,80.66666667,82
5361,Student_5361,90,64,80,78,55
5362,Student_5362,95,89,87,90.33333333,62
5363,Student_5363,82,87,75,81.33333333,63
5364,Student_5364,50,54,94,66,65
5365,Student_5365,97,91,54,80.66666667,84
5366,Student_5366,67,70,70,69,61
5367,Student_5367,62,73,78,71,97
5368,Student_5368,66,66,75,69,98
5369,Student_5369,61,72,54,62.33333333,93
5370,Student_5370,65,56,65,62,97
5371,Student_5371,78,74,52,68,90
5372,Student_5372,50,77,57,61.33333333,50
5373,Student_5373,96,73,98,89,52
5374,Student_5374,78,92,52,74,67
5375,Student_5375,86,56,81,74.33333333,68
5376,Student_5376,68,79,76,74.33333333,77
5377,Student_5377,67,55,56,59.33333333,79
5378,Student_5378,75,66,52,64.33333333,95
5379,Student_5379,90,95,93,92.66666667,54
5380,Student_5380,75,57,95,75.66666667,77
5381,Student_5381,54,50,75,59.66666667,67
5382,Student_5382,60,60,88,69.33333333,65
5383,Student_5383,83,94,65,80.66666667,64
5384,Student_5384,72,57,77,68.66666667,87
5385,Student_5385,83,95,77,85,50
5386,Student_5386,96,85,78,86.33333333,55
5387,Student_5387,68,51,75,64.66666667,78
5388,Student_5388,85,58,50,64.33333333,86
5389,Student_5389,98,77,88,87.66666667,83
5390,Student_5390,70,93,61,74.66666667,79
5391,Student_5391,55,79,71,68.33333333,51
5392,Student_5392,85,87,56,76,96
5393,Student_5393,97,88,97,94,75
5394,Student_5394,63,65,75,67.66666667,95
5395,Student_5395,90,93,69,84,93
5396,Student_5396,89,93,100,94,68
5397,Student_5397,80,62,53,65,74
5398,Student_5398,61,62,82,68.33333333,55
5399,Student_5399,58,92,68,72.66666667,53
5400,Student_5400,76,70,79,75,59
5401,Student_5401,90,72,50,70.66666667,59
5402,Student_5402,81,89,62,77.33333333,96
5403,Student_5403,76,82,94,84,55
5404,Student_5404,100,98,85,94.33333333,56
5405,Student_5405,87,86,90,87.66666667,52
5406,Student_5406,69,89,61,73,58
5407,Student_5407,81,53,53,62.33333333,96
5408,Student_5408,56,52,95,67.66666667,82
5409,Student_5409,87,60,79,75.33333333,79
5410,Student_5410,61,71,76,69.33333333,88
5411,Student_5411,65,70,58,64.33333333,72
5412,Student_5412,94,73,51,72.66666667,66
5413,Student_5413,54,87,51,64,79
5414,Student_5414,85,78,56,73,72
5415,Student_5415,100,80,74,84.66666667,67
5416,Student_5416,67,85,65,72.33333333,91
5417,Student_5417,94,70,60,74.66666667,84
5418,Student_5418,75,99,68,80.66666667,92
5419,Student_5419,62,88,72,74,81
5420,Student_5420,50,97,91,79.33333333,62
5421,Student_5421,82,66,59,69,84
5422,Student_5422,56,74,57,62.33333333,72
5423,Student_5423,85,81,51,72.33333333,69
5424,Student_5424,91,50,55,65.33333333,52
5425,Student_5425,90,66,59,71.66666667,73
5426,Student_5426,69,72,55,65.33333333,51
5427,Student_5427,85,93,97,91.66666667,76
5428,Student_5428,79,80,97,85.33333333,84
5429,Student_5429,92,68,96,85.33333333,71
5430,Student_5430,73,100,69,80.66666667,63
5431,Student_5431,75,80,93,82.66666667,69
5432,Student_5432,70,51,78,66.33333333,73
5433,Student_5433,94,88,90,90.66666667,87
5434,Student_5434,58,88,95,80.33333333,79
5435,Student_5435,88,69,68,75,100
5436,Student_5436,72,92,61,75,51
5437,Student_5437,89,77,56,74,56
5438,Student_5438,100,64,100,88,52
5439,Student_5439,65,68,69,67.33333333,78
5440,Student_5440,54,95,59,69.33333333,52
5441,Student_5441,61,96,83,80,100
5442,Student_5442,76,99,70,81.66666667,59
5443,Student_5443,61,99,84,81.33333333,55
5444,Student_5444,76,67,62,68.33333333,91
5445,Student_5445,62,67,59,62.66666667,89
5446,Student_5446,78,71,78,75.66666667,75
5447,Student_5447,50,55,53,52.66666667,70
5448,Student_5448,55,67,66,62.66666667,78
5449,Student_5449,88,53,96,79,82
5450,Student_5450,63,85,63,70.33333333,94
5451,Student_5451,72,64,98,78,92
5452,Student_5452,74,94,96,88,76
5453,Student_5453,76,86,69,77,96
5454,Student_5454,55,54,83,64,67
5455,Student_5455,68,52,66,62,53
5456,Student_5456,94,93,90,92.33333333,76
5457,Student_5457,96,93,52,80.33333333,64
5458,Student_5458,78,56,65,66.33333333,74
5459,Student_5459,53,84,66,67.66666667,82
5460,Student_5460,73,79,98,83.33333333,78
5461,Student_5461,59,81,61,67,69
5462,Student_5462,55,52,55,54,86
5463,Student_5463,76,71,70,72.33333333,93
5464,Student_5464,83,91,65,79.66666667,79
5465,Student_5465,51,84,63,66,56
5466,Student_5466,82,91,77,83.33333333,90
5467,Student_5467,70,86,72,76,84
5468,Student_5468,97,83,72,84,96
5469,Student_5469,77,51,57,61.66666667,82
5470,Student_5470,92,100,92,94.66666667,85
5471,Student_5471,62,74,73,69.66666667,78
5472,Student_5472,81,86,74,80.33333333,70
5473,Student_5473,95,50,83,76,71
5474,Student_5474,77,53,72,67.33333333,93
5475,Student_5475,53,84,88,75,65
5476,Student_5476,70,50,54,58,78
5477,Student_5477,60,56,85,67,76
5478,Student_5478,59,54,87,66.66666667,61
5479,Student_5479,55,75,86,72,61
5480,Student_5480,63,80,83,75.33333333,55
5481,Student_5481,90,73,95,86,65
5482,Student_5482,67,95,90,84,84
5483,Student_5483,95,67,86,82.66666667,63
5484,Student_5484,75,80,71,75.33333333,61
5485,Student_5485,53,85,78,72,58
5486,Student_5486,50,60,90,66.66666667,92
5487,Student_5487,64,89,76,76.33333333,91
5488,Student_5488,64,80,55,66.33333333,75
5489,Student_5489,73,89,67,76.33333333,69
5490,Student_5490,56,72,61,63,55
5491,Student_5491,65,70,55,63.33333333,50
5492,Student_5492,55,100,73,76,62
5493,Student_5493,50,78,97,75,59
5494,Student_5494,89,95,85,89.66666667,50
5495,Student_5495,57,87,79,74.33333333,84
5496,Student_5496,67,98,51,72,54
5497,Student_5497,82,87,75,81.33333333,98
5498,Student_5498,79,53,86,72.66666667,59
5499,Student_5499,81,92,73,82,93
5500,Student_5500,65,65,76,68.66666667,59
5501,Student_5501,61,70,52,61,99
5502,Student_5502,93,57,75,75,96
5503,Student_5503,81,99,62,80.66666667,60
5504,Student_5504,68,76,72,72,93
5505,Student_5505,93,64,61,72.66666667,89
5506,Student_5506,88,91,83,87.33333333,71
5507,Student_5507,72,74,71,72.33333333,91
5508,Student_5508,57,100,83,80,90
5509,Student_5509,85,58,88,77,98
5510,Student_5510,69,66,74,69.66666667,79
5511,Student_5511,55,58,84,65.66666667,80
5512,Student_5512,99,62,58,73,95
5513,Student_5513,50,85,58,64.33333333,55
5514,Student_5514,93,87,88,89.33333333,70
5515,Student_5515,51,59,82,64,68
5516,Student_5516,100,77,63,80,71
5517,Student_5517,64,51,85,66.66666667,52
5518,Student_5518,68,63,80,70.33333333,69
5519,Student_5519,91,80,89,86.66666667,51
5520,Student_5520,56,79,98,77.66666667,72
5521,Student_5521,86,72,59,72.33333333,98
5522,Student_5522,93,94,95,94,91
5523,Student_5523,99,50,70,73,60
5524,Student_5524,82,90,66,79.33333333,70
5525,Student_5525,61,74,65,66.66666667,57
5526,Student_5526,73,89,87,83,98
5527,Student_5527,74,92,74,80,76
5528,Student_5528,100,98,79,92.33333333,73
5529,Student_5529,58,92,93,81,90
5530,Student_5530,69,98,66,77.66666667,92
5531,Student_5531,52,96,60,69.33333333,85
5532,Student_5532,100,84,54,79.33333333,97
5533,Student_5533,78,89,70,79,58
5534,Student_5534,88,68,74,76.66666667,84
5535,Student_5535,96,80,73,83,77
5536,Student_5536,93,63,95,83.66666667,54
5537,Student_5537,83,77,86,82,54
5538,Student_5538,63,74,79,72,68
5539,Student_5539,95,85,93,91,59
5540,Student_5540,83,73,71,75.66666667,90
5541,Student_5541,60,100,60,73.33333333,57
5542,Student_5542,73,73,92,79.33333333,100
5543,Student_5543,63,88,52,67.66666667,80
5544,Student_5544,96,68,55,73,64
5545,Student_5545,80,87,95,87.33333333,70
5546,Student_5546,50,67,58,58.33333333,71
5547,Student_5547,93,94,72,86.33333333,76
5548,Student_5548,57,64,84,68.33333333,85
5549,Student_5549,53,100,86,79.66666667,57
5550,Student_5550,96,90,95,93.66666667,96
5551,Student_5551,50,57,82,63,56
5552,Student_5552,81,85,93,86.33333333,61
5553,Student_5553,58,58,53,56.33333333,78
5554,Student_5554,53,56,80,63,97
5555,Student_5555,61,88,92,80.33333333,89
5556,Student_5556,73,59,94,75.33333333,57
5557,Student_5557,70,93,83,82,81
5558,Student_5558,51,56,97,68,99
5559,Student_5559,56,81,85,74,65
5560,Student_5560,96,56,99,83.66666667,60
5561,Student_5561,54,69,83,68.66666667,78
5562,Student_5562,92,94,86,90.66666667,56
5563,Student_5563,85,93,90,89.33333333,75
5564,Student_5564,97,80,59,78.66666667,76
5565,Student_5565,72,97,51,73.33333333,67
5566,Student_5566,80,56,97,77.66666667,89
5567,Student_5567,88,99,70,85.66666667,62
5568,Student_5568,61,56,56,57.66666667,76
5569,Student_5569,84,66,61,70.33333333,85
5570,Student_5570,53,88,85,75.33333333,52
5571,Student_5571,99,61,86,82,53
5572,Student_5572,92,50,51,64.33333333,78
5573,Student_5573,50,53,93,65.33333333,53
5574,Student_5574,56,76,55,62.33333333,84
5575,Student_5575,83,63,69,71.66666667,70
5576,Student_5576,79,65,87,77,98
5577,Student_5577,71,80,77,76,51
5578,Student_5578,64,65,88,72.33333333,89
5579,Student_5579,72,99,52,74.33333333,70
5580,Student_5580,77,62,75,71.33333333,80
5581,Student_5581,53,79,51,61,82
5582,Student_5582,99,92,51,80.66666667,79
5583,Student_5583,80,99,63,80.66666667,65
5584,Student_5584,89,64,62,71.66666667,56
5585,Student_5585,96,53,61,70,91
5586,Student_5586,73,99,69,80.33333333,60
5587,Student_5587,74,60,69,67.66666667,76
5588,Student_5588,93,66,50,69.66666667,55
5589,Student_5589,63,53,99,71.66666667,65
5590,Student_5590,82,63,93,79.33333333,78
5591,Student_5591,82,57,66,68.33333333,53
5592,Student_5592,100,68,83,83.66666667,73
5593,Student_5593,99,97,91,95.66666667,58
5594,Student_5594,75,89,69,77.66666667,92
5595,Student_5595,59,66,75,66.66666667,77
5596,Student_5596,87,79,53,73,87
5597,Student_5597,94,56,52,67.33333333,75
5598,Student_5598,67,83,56,68.66666667,100
5599,Student_5599,73,80,59,70.66666667,67
5600,Student_5600,85,93,50,76,82
5601,Student_5601,85,51,65,67,73
5602,Student_5602,84,58,97,79.66666667,64
5603,Student_5603,70,75,89,78,65
5604,Student_5604,55,89,56,66.66666667,57
5605,Student_5605,70,85,80,78.33333333,71
5606,Student_5606,56,55,69,60,79
5607,Student_5607,58,72,68,66,83
5608,Student_5608,50,55,88,64.33333333,57
5609,Student_5609,94,100,51,81.66666667,73
5610,Student_5610,75,64,71,70,53
5611,Student_5611,88,86,80,84.66666667,53
5612,Student_5612,57,71,90,72.66666667,52
5613,Student_5613,59,70,84,71,85
5614,Student_5614,56,55,67,59.33333333,54
5615,Student_5615,79,69,90,79.33333333,76
5616,Student_5616,55,64,50,56.33333333,59
5617,Student_5617,86,96,71,84.33333333,65
5618,Student_5618,79,61,79,73,50
5619,Student_5619,89,96,100,95,66
5620,Student_5620,69,57,50,58.66666667,74
5621,Student_5621,97,55,79,77,58
5622,Student_5622,72,68,85,75,67
5623,Student_5623,53,70,50,57.66666667,52
5624,Student_5624,57,58,88,67.66666667,86
5625,Student_5625,79,67,64,70,61
5626,Student_5626,70,85,85,80,58
5627,Student_5627,58,81,72,70.33333333,68
5628,Student_5628,68,82,70,73.33333333,76
5629,Student_5629,72,68,98,79.33333333,73
5630,Student_5630,72,82,79,77.66666667,62
5631,Student_5631,71,51,64,62,69
5632,Student_5632,96,86,100,94,89
5633,Student_5633,89,67,89,81.66666667,81
5634,Student_5634,84,89,70,81,56
5635,Student_5635,84,69,73,75.33333333,100
5636,Student_5636,66,81,85,77.33333333,75
5637,Student_5637,63,92,62,72.33333333,62
5638,Student_5638,78,57,93,76,50
5639,Student_5639,63,80,91,78,84
5640,Student_5640,83,54,79,72,85
5641,Student_5641,76,52,52,60,90
5642,Student_5642,63,51,99,71,52
5643,Student_5643,60,88,56,68,88
5644,Student_5644,73,50,99,74,50
5645,Student_5645,71,62,88,73.66666667,54
5646,Student_5646,77,96,95,89.33333333,55
5647,Student_5647,95,83,80,86,85
5648,Student_5648,71,75,88,78,86
5649,Student_5649,81,89,54,74.66666667,59
5650,Student_5650,88,92,83,87.66666667,95
5651,Student_5651,68,72,97,79,67
5652,Student_5652,77,94,78,83,79
5653,Student_5653,76,63,74,71,50
5654,Student_5654,73,57,91,73.66666667,62
5655,Student_5655,57,51,98,68.66666667,81
5656,Student_5656,63,84,53,66.66666667,97
5657,Student_5657,70,69,67,68.66666667,68
5658,Student_5658,80,57,95,77.33333333,53
5659,Student_5659,85,72,55,70.66666667,63
5660,Student_5660,60,81,83,74.66666667,52
5661,Student_5661,85,84,60,76.33333333,66
5662,Student_5662,55,89,50,64.66666667,71
5663,Student_5663,87,78,83,82.66666667,91
5664,Student_5664,72,59,68,66.33333333,74
5665,Student_5665,83,80,52,71.66666667,96
5666,Student_5666,68,57,95,73.33333333,58
5667,Student_5667,50,73,53,58.66666667,100
5668,Student_5668,81,89,69,79.66666667,98
5669,Student_5669,94,84,77,85,97
5670,Student_5670,80,88,100,89.33333333,92
5671,Student_5671,95,59,92,82,86
5672,Student_5672,52,57,68,59,86
5673,Student_5673,71,86,90,82.33333333,77
5674,Student_5674,68,73,77,72.66666667,76
5675,Student_5675,66,86,54,68.66666667,64
5676,Student_5676,85,50,62,65.66666667,90
5677,Student_5677,62,93,67,74,54
5678,Student_5678,58,90,71,73,85
5679,Student_5679,76,88,80,81.33333333,52
5680,Student_5680,85,88,88,87,69
5681,Student_5681,59,64,91,71.33333333,78
5682,Student_5682,81,91,60,77.33333333,68
5683,Student_5683,94,95,85,91.33333333,62
5684,Student_5684,99,87,91,92.33333333,73
5685,Student_5685,93,60,70,74.33333333,65
5686,Student_5686,97,50,71,72.66666667,96
5687,Student_5687,50,80,58,62.66666667,93
5688,Student_5688,95,99,100,98,65
5689,Student_5689,70,73,67,70,84
5690,Student_5690,78,72,55,68.33333333,88
5691,Student_5691,88,63,64,71.66666667,95
5692,Student_5692,86,79,86,83.66666667,83
5693,Student_5693,80,79,67,75.33333333,76
5694,Student_5694,83,79,87,83,75
5695,Student_5695,85,100,73,86,89
5696,Student_5696,91,55,72,72.66666667,51
5697,Student_5697,76,69,79,74.66666667,92
5698,Student_5698,96,50,67,71,68
5699,Student_5699,68,91,69,76,95
5700,Student_5700,74,51,57,60.66666667,61
5701,Student_5701,74,97,51,74,87
5702,Student_5702,64,71,97,77.33333333,66
5703,Student_5703,78,85,72,78.33333333,84
5704,Student_5704,100,73,59,77.33333333,93
5705,Student_5705,91,94,58,81,78
5706,Student_5706,69,96,69,78,62
5707,Student_5707,52,75,94,73.66666667,52
5708,Student_5708,92,78,75,81.66666667,96
5709,Student_5709,99,72,71,80.66666667,92
5710,Student_5710,79,63,76,72.66666667,95
5711,Student_5711,51,54,61,55.33333333,60
5712,Student_5712,71,95,91,85.66666667,86
5713,Student_5713,67,76,64,69,58
5714,Student_5714,75,90,79,81.33333333,66
5715,Student_5715,64,81,100,81.66666667,98
5716,Student_5716,72,77,94,81,74
5717,Student_5717,65,93,68,75.33333333,75
5718,Student_5718,100,100,80,93.33333333,86
5719,Student_5719,68,62,89,73,79
5720,Student_5720,61,91,83,78.33333333,50
5721,Student_5721,74,76,70,73.33333333,82
5722,Student_5722,55,64,84,67.66666667,92
5723,Student_5723,93,67,84,81.33333333,53
5724,Student_5724,56,68,80,68,98
5725,Student_5725,91,73,97,87,90
5726,Student_5726,93,56,71,73.33333333,90
5727,Student_5727,97,79,86,87.33333333,99
5728,Student_5728,62,86,55,67.66666667,80
5729,Student_5729,62,94,57,71,91
5730,Student_5730,95,96,50,80.33333333,77
5731,Student_5731,87,68,83,79.33333333,60
5732,Student_5732,68,77,94,79.66666667,59
5733,Student_5733,59,84,58,67,84
5734,Student_5734,58,89,54,67,91
5735,Student_5735,90,83,91,88,74
5736,Student_5736,58,52,71,60.33333333,66
5737,Student_5737,50,57,68,58.33333333,57
5738,Student_5738,82,75,93,83.33333333,98
5739,Student_5739,62,50,83,65,100
5740,Student_5740,70,80,85,78.33333333,84
5741,Student_5741,100,78,73,83.66666667,65
5742,Student_5742,65,68,81,71.33333333,54
5743,Student_5743,73,78,71,74,88
5744,Student_5744,94,65,92,83.66666667,90
5745,Student_5745,67,75,95,79,57
5746,Student_5746,73,77,66,72,92
5747,Student_5747,59,79,74,70.66666667,85
5748,Student_5748,95,77,80,84,61
5749,Student_5749,84,96,62,80.66666667,62
5750,Student_5750,82,89,100,90.33333333,82
5751,Student_5751,91,57,54,67.33333333,93
5752,Student_5752,56,91,75,74,57
5753,Student_5753,77,92,73,80.66666667,90
5754,Student_5754,85,86,63,78,90
5755,Student_5755,69,68,54,63.66666667,95
5756,Student_5756,88,83,77,82.66666667,65
5757,Student_5757,51,55,98,68,67
5758,Student_5758,83,79,97,86.33333333,60
5759,Student_5759,87,65,92,81.33333333,77
5760,Student_5760,83,80,100,87.66666667,98
5761,Student_5761,83,64,59,68.66666667,68
5762,Student_5762,53,57,74,61.33333333,99
5763,Student_5763,72,67,94,77.66666667,89
5764,Student_5764,87,56,89,77.33333333,51
5765,Student_5765,100,90,57,82.33333333,65
5766,Student_5766,83,80,89,84,95
5767,Student_5767,53,50,52,51.66666667,73
5768,Student_5768,63,92,72,75.66666667,56
5769,Student_5769,84,76,69,76.33333333,79
5770,Student_5770,65,61,71,65.66666667,63
5771,Student_5771,93,58,70,73.66666667,81
5772,Student_5772,83,78,66,75.66666667,55
5773,Student_5773,80,67,65,70.66666667,64
5774,Student_5774,91,87,84,87.33333333,77
5775,Student_5775,78,86,52,72,83
5776,Student_5776,59,88,87,78,79
5777,Student_5777,61,86,62,69.66666667,76
5778,Student_5778,75,53,73,67,85
5779,Student_5779,98,50,62,70,74
5780,Student_5780,59,55,85,66.33333333,87
5781,Student_5781,82,71,89,80.66666667,56
5782,Student_5782,71,62,95,76,52
5783,Student_5783,86,69,62,72.33333333,86
5784,Student_5784,61,92,85,79.33333333,99
5785,Student_5785,85,56,92,77.66666667,96
5786,Student_5786,94,50,77,73.66666667,86
5787,Student_5787,52,74,85,70.33333333,65
5788,Student_5788,82,62,70,71.33333333,79
5789,Student_5789,78,76,100,84.66666667,78
5790,Student_5790,86,60,92,79.33333333,88
5791,Student_5791,60,84,97,80.33333333,54
5792,Student_5792,85,72,78,78.33333333,74
5793,Student_5793,79,100,94,91,95
5794,Student_5794,93,64,59,72,86
5795,Student_5795,91,82,94,89,51
5796,Student_5796,73,77,78,76,77
5797,Student_5797,87,74,93,84.66666667,56
5798,Student_5798,79,81,79,79.66666667,82
5799,Student_5799,83,62,94,79.66666667,69
5800,Student_5800,85,53,72,70,88
5801,Student_5801,92,76,78,82,83
5802,Student_5802,66,98,94,86,95
5803,Student_5803,70,73,89,77.33333333,98
5804,Student_5804,83,50,78,70.33333333,54
5805,Student_5805,53,60,85,66,100
5806,Student_5806,81,79,56,72,53
5807,Student_5807,95,83,92,90,52
5808,Student_5808,86,89,88,87.66666667,96
5809,Student_5809,58,77,91,75.33333333,99
5810,Student_5810,74,71,88,77.66666667,92
5811,Student_5811,75,80,93,82.66666667,52
5812,Student_5812,75,65,94,78,83
5813,Student_5813,87,99,100,95.33333333,59
5814,Student_5814,60,91,86,79,64
5815,Student_5815,82,58,50,63.33333333,67
5816,Student_5816,53,89,50,64,95
5817,Student_5817,71,73,97,80.33333333,63
5818,Student_5818,90,85,65,80,68
5819,Student_5819,63,100,54,72.33333333,86
